"","week_canton","aedes_aegypti","criaderos_de_mosquito","dengue","fiebre","plaquetas","buscar_trabajo","desempleo","empleo","comprar_carro","préstamo","tiquetes_avion","vacaciones","corte_agua","corte_de_agua","suspension_de_agua"
"12016","2022-7-407",0,0,0,0,0,0,0,30.63,0,0,0,0,0,0,0
"12017","2022-7-408",0,0,0,0,0,0,0,30.63,0,0,0,0,0,0,0
"12018","2022-7-409",0,0,0,0,0,0,0,30.63,0,0,0,0,0,0,0
"12019","2022-7-410",0,0,0,0,0,0,0,30.63,0,0,0,0,0,0,0
"12020","2022-8-401",0,0,0,0,0,0,0,24.22,0,0,0,0,0,0,0
"12021","2022-8-402",0,0,0,0,0,0,0,24.22,0,0,0,0,0,0,0
"12022","2022-8-403",0,0,0,0,0,0,0,24.22,0,0,0,0,0,0,0
"12023","2022-8-404",0,0,0,0,0,0,0,24.22,0,0,0,0,0,0,0
"12024","2022-8-405",0,0,0,0,0,0,0,24.22,0,0,0,0,0,0,0
"12025","2022-8-406",0,0,0,0,0,0,0,24.22,0,0,0,0,0,0,0
"12026","2022-8-407",0,0,0,0,0,0,0,24.22,0,0,0,0,0,0,0
"12027","2022-8-408",0,0,0,0,0,0,0,24.22,0,0,0,0,0,0,0
"12028","2022-8-409",0,0,0,0,0,0,0,24.22,0,0,0,0,0,0,0
"12029","2022-8-410",0,0,0,0,0,0,0,24.22,0,0,0,0,0,0,0
"12030","2022-9-401",0,0,0,0,0,0,0,33.48,0,0,0,0,0,0,0
"12031","2022-9-402",0,0,0,0,0,0,0,33.48,0,0,0,0,0,0,0
"12032","2022-9-403",0,0,0,0,0,0,0,33.48,0,0,0,0,0,0,0
"12033","2022-9-404",0,0,0,0,0,0,0,33.48,0,0,0,0,0,0,0
"12034","2022-9-405",0,0,0,0,0,0,0,33.48,0,0,0,0,0,0,0
"12035","2022-9-406",0,0,0,0,0,0,0,33.48,0,0,0,0,0,0,0
"12036","2022-9-407",0,0,0,0,0,0,0,33.48,0,0,0,0,0,0,0
"12037","2022-9-408",0,0,0,0,0,0,0,33.48,0,0,0,0,0,0,0
"12038","2022-9-409",0,0,0,0,0,0,0,33.48,0,0,0,0,0,0,0
"12039","2022-9-410",0,0,0,0,0,0,0,33.48,0,0,0,0,0,0,0
"12040","2022-10-401",0,0,0,0,0,0,0,71.23,0,0,0,0,0,0,0
"12041","2022-10-402",0,0,0,0,0,0,0,71.23,0,0,0,0,0,0,0
"12042","2022-10-403",0,0,0,0,0,0,0,71.23,0,0,0,0,0,0,0
"12043","2022-10-404",0,0,0,0,0,0,0,71.23,0,0,0,0,0,0,0
"12044","2022-10-405",0,0,0,0,0,0,0,71.23,0,0,0,0,0,0,0
"12045","2022-10-406",0,0,0,0,0,0,0,71.23,0,0,0,0,0,0,0
"12046","2022-10-407",0,0,0,0,0,0,0,71.23,0,0,0,0,0,0,0
"12047","2022-10-408",0,0,0,0,0,0,0,71.23,0,0,0,0,0,0,0
"12048","2022-10-409",0,0,0,0,0,0,0,71.23,0,0,0,0,0,0,0
"12049","2022-10-410",0,0,0,0,0,0,0,71.23,0,0,0,0,0,0,0
"12050","2022-11-401",0,0,0,0,0,0,0,27.78,0,0,0,0,0,0,0
"12051","2022-11-402",0,0,0,0,0,0,0,27.78,0,0,0,0,0,0,0
"12052","2022-11-403",0,0,0,0,0,0,0,27.78,0,0,0,0,0,0,0
"12053","2022-11-404",0,0,0,0,0,0,0,27.78,0,0,0,0,0,0,0
"12054","2022-11-405",0,0,0,0,0,0,0,27.78,0,0,0,0,0,0,0
"12055","2022-11-406",0,0,0,0,0,0,0,27.78,0,0,0,0,0,0,0
"12056","2022-11-407",0,0,0,0,0,0,0,27.78,0,0,0,0,0,0,0
"12057","2022-11-408",0,0,0,0,0,0,0,27.78,0,0,0,0,0,0,0
"12058","2022-11-409",0,0,0,0,0,0,0,27.78,0,0,0,0,0,0,0
"12059","2022-11-410",0,0,0,0,0,0,0,27.78,0,0,0,0,0,0,0
"12060","2022-12-401",0,0,0,0,0,0,0,51.29,0,0,0,0,0,0,0
"12061","2022-12-402",0,0,0,0,0,0,0,51.29,0,0,0,0,0,0,0
"12062","2022-12-403",0,0,0,0,0,0,0,51.29,0,0,0,0,0,0,0
"12063","2022-12-404",0,0,0,0,0,0,0,51.29,0,0,0,0,0,0,0
"12064","2022-12-405",0,0,0,0,0,0,0,51.29,0,0,0,0,0,0,0
"12065","2022-12-406",0,0,0,0,0,0,0,51.29,0,0,0,0,0,0,0
"12066","2022-12-407",0,0,0,0,0,0,0,51.29,0,0,0,0,0,0,0
"12067","2022-12-408",0,0,0,0,0,0,0,51.29,0,0,0,0,0,0,0
"12068","2022-12-409",0,0,0,0,0,0,0,51.29,0,0,0,0,0,0,0
"12069","2022-12-410",0,0,0,0,0,0,0,51.29,0,0,0,0,0,0,0
"12070","2022-13-401",0,0,0,0,0,0,0,23.51,0,0,0,0,0,43.89,0
"12071","2022-13-402",0,0,0,0,0,0,0,23.51,0,0,0,0,0,43.89,0
"12072","2022-13-403",0,0,0,0,0,0,0,23.51,0,0,0,0,0,43.89,0
"12073","2022-13-404",0,0,0,0,0,0,0,23.51,0,0,0,0,0,43.89,0
"12074","2022-13-405",0,0,0,0,0,0,0,23.51,0,0,0,0,0,43.89,0
"12075","2022-13-406",0,0,0,0,0,0,0,23.51,0,0,0,0,0,43.89,0
"12076","2022-13-407",0,0,0,0,0,0,0,23.51,0,0,0,0,0,43.89,0
"12077","2022-13-408",0,0,0,0,0,0,0,23.51,0,0,0,0,0,43.89,0
"12078","2022-13-409",0,0,0,0,0,0,0,23.51,0,0,0,0,0,43.89,0
"12079","2022-13-410",0,0,0,0,0,0,0,23.51,0,0,0,0,0,43.89,0
"12080","2022-14-401",0,0,0,0,0,0,0,24.93,0,0,0,0,0,0,0
"12081","2022-14-402",0,0,0,0,0,0,0,24.93,0,0,0,0,0,0,0
"12082","2022-14-403",0,0,0,0,0,0,0,24.93,0,0,0,0,0,0,0
"12083","2022-14-404",0,0,0,0,0,0,0,24.93,0,0,0,0,0,0,0
"12084","2022-14-405",0,0,0,0,0,0,0,24.93,0,0,0,0,0,0,0
"12085","2022-14-406",0,0,0,0,0,0,0,24.93,0,0,0,0,0,0,0
"12086","2022-14-407",0,0,0,0,0,0,0,24.93,0,0,0,0,0,0,0
"12087","2022-14-408",0,0,0,0,0,0,0,24.93,0,0,0,0,0,0,0
"12088","2022-14-409",0,0,0,0,0,0,0,24.93,0,0,0,0,0,0,0
"12089","2022-14-410",0,0,0,0,0,0,0,24.93,0,0,0,0,0,0,0
"12090","2022-15-401",0,0,0,0,0,0,0,32.05,0,0,0,0,0,0,0
"12091","2022-15-402",0,0,0,0,0,0,0,32.05,0,0,0,0,0,0,0
"12092","2022-15-403",0,0,0,0,0,0,0,32.05,0,0,0,0,0,0,0
"12093","2022-15-404",0,0,0,0,0,0,0,32.05,0,0,0,0,0,0,0
"12094","2022-15-405",0,0,0,0,0,0,0,32.05,0,0,0,0,0,0,0
"12095","2022-15-406",0,0,0,0,0,0,0,32.05,0,0,0,0,0,0,0
"12096","2022-15-407",0,0,0,0,0,0,0,32.05,0,0,0,0,0,0,0
"12097","2022-15-408",0,0,0,0,0,0,0,32.05,0,0,0,0,0,0,0
"12098","2022-15-409",0,0,0,0,0,0,0,32.05,0,0,0,0,0,0,0
"12099","2022-15-410",0,0,0,0,0,0,0,32.05,0,0,0,0,0,0,0
"12100","2022-16-401",0,0,0,0,0,0,0,42.03,0,0,0,0,0,0,0
"12101","2022-16-402",0,0,0,0,0,0,0,42.03,0,0,0,0,0,0,0
"12102","2022-16-403",0,0,0,0,0,0,0,42.03,0,0,0,0,0,0,0
"12103","2022-16-404",0,0,0,0,0,0,0,42.03,0,0,0,0,0,0,0
"12104","2022-16-405",0,0,0,0,0,0,0,42.03,0,0,0,0,0,0,0
"12105","2022-16-406",0,0,0,0,0,0,0,42.03,0,0,0,0,0,0,0
"12106","2022-16-407",0,0,0,0,0,0,0,42.03,0,0,0,0,0,0,0
"12107","2022-16-408",0,0,0,0,0,0,0,42.03,0,0,0,0,0,0,0
"12108","2022-16-409",0,0,0,0,0,0,0,42.03,0,0,0,0,0,0,0
"12109","2022-16-410",0,0,0,0,0,0,0,42.03,0,0,0,0,0,0,0
"12110","2022-17-401",0,0,0,0,0,0,0,21.37,0,0,0,0,0,0,0
"12111","2022-17-402",0,0,0,0,0,0,0,21.37,0,0,0,0,0,0,0
"12112","2022-17-403",0,0,0,0,0,0,0,21.37,0,0,0,0,0,0,0
"12113","2022-17-404",0,0,0,0,0,0,0,21.37,0,0,0,0,0,0,0
"12114","2022-17-405",0,0,0,0,0,0,0,21.37,0,0,0,0,0,0,0
"12115","2022-17-406",0,0,0,0,0,0,0,21.37,0,0,0,0,0,0,0
"12116","2022-17-407",0,0,0,0,0,0,0,21.37,0,0,0,0,0,0,0
"12117","2022-17-408",0,0,0,0,0,0,0,21.37,0,0,0,0,0,0,0
"12118","2022-17-409",0,0,0,0,0,0,0,21.37,0,0,0,0,0,0,0
"12119","2022-17-410",0,0,0,0,0,0,0,21.37,0,0,0,0,0,0,0
"12120","2022-18-401",0,0,0,0,0,0,0,28.49,0,0,0,0,0,0,0
"12121","2022-18-402",0,0,0,0,0,0,0,28.49,0,0,0,0,0,0,0
"12122","2022-18-403",0,0,0,0,0,0,0,28.49,0,0,0,0,0,0,0
"12123","2022-18-404",0,0,0,0,0,0,0,28.49,0,0,0,0,0,0,0
"12124","2022-18-405",0,0,0,0,0,0,0,28.49,0,0,0,0,0,0,0
"12125","2022-18-406",0,0,0,0,0,0,0,28.49,0,0,0,0,0,0,0
"12126","2022-18-407",0,0,0,0,0,0,0,28.49,0,0,0,0,0,0,0
"12127","2022-18-408",0,0,0,0,0,0,0,28.49,0,0,0,0,0,0,0
"12128","2022-18-409",0,0,0,0,0,0,0,28.49,0,0,0,0,0,0,0
"12129","2022-18-410",0,0,0,0,0,0,0,28.49,0,0,0,0,0,0,0
"12130","2022-19-401",0,0,0,0,0,0,0,23.51,0,0,0,0,0,0,0
"12131","2022-19-402",0,0,0,0,0,0,0,23.51,0,0,0,0,0,0,0
"12132","2022-19-403",0,0,0,0,0,0,0,23.51,0,0,0,0,0,0,0
"12133","2022-19-404",0,0,0,0,0,0,0,23.51,0,0,0,0,0,0,0
"12134","2022-19-405",0,0,0,0,0,0,0,23.51,0,0,0,0,0,0,0
"12135","2022-19-406",0,0,0,0,0,0,0,23.51,0,0,0,0,0,0,0
"12136","2022-19-407",0,0,0,0,0,0,0,23.51,0,0,0,0,0,0,0
"12137","2022-19-408",0,0,0,0,0,0,0,23.51,0,0,0,0,0,0,0
"12138","2022-19-409",0,0,0,0,0,0,0,23.51,0,0,0,0,0,0,0
"12139","2022-19-410",0,0,0,0,0,0,0,23.51,0,0,0,0,0,0,0
"12140","2022-20-401",0,0,0,0,0,0,0,30.63,0,0,0,0,0,0,0
"12141","2022-20-402",0,0,0,0,0,0,0,30.63,0,0,0,0,0,0,0
"12142","2022-20-403",0,0,0,0,0,0,0,30.63,0,0,0,0,0,0,0
"12143","2022-20-404",0,0,0,0,0,0,0,30.63,0,0,0,0,0,0,0
"12144","2022-20-405",0,0,0,0,0,0,0,30.63,0,0,0,0,0,0,0
"12145","2022-20-406",0,0,0,0,0,0,0,30.63,0,0,0,0,0,0,0
"12146","2022-20-407",0,0,0,0,0,0,0,30.63,0,0,0,0,0,0,0
"12147","2022-20-408",0,0,0,0,0,0,0,30.63,0,0,0,0,0,0,0
"12148","2022-20-409",0,0,0,0,0,0,0,30.63,0,0,0,0,0,0,0
"12149","2022-20-410",0,0,0,0,0,0,0,30.63,0,0,0,0,0,0,0
"12150","2022-21-401",0,0,0,0,0,0,0,41.32,0,0,0,0,0,0,0
"12151","2022-21-402",0,0,0,0,0,0,0,41.32,0,0,0,0,0,0,0
"12152","2022-21-403",0,0,0,0,0,0,0,41.32,0,0,0,0,0,0,0
"12153","2022-21-404",0,0,0,0,0,0,0,41.32,0,0,0,0,0,0,0
"12154","2022-21-405",0,0,0,0,0,0,0,41.32,0,0,0,0,0,0,0
"12155","2022-21-406",0,0,0,0,0,0,0,41.32,0,0,0,0,0,0,0
"12156","2022-21-407",0,0,0,0,0,0,0,41.32,0,0,0,0,0,0,0
"12157","2022-21-408",0,0,0,0,0,0,0,41.32,0,0,0,0,0,0,0
"12158","2022-21-409",0,0,0,0,0,0,0,41.32,0,0,0,0,0,0,0
"12159","2022-21-410",0,0,0,0,0,0,0,41.32,0,0,0,0,0,0,0
"12160","2022-22-401",0,0,0,0,0,0,0,49.15,0,0,0,0,0,0,0
"12161","2022-22-402",0,0,0,0,0,0,0,49.15,0,0,0,0,0,0,0
"12162","2022-22-403",0,0,0,0,0,0,0,49.15,0,0,0,0,0,0,0
"12163","2022-22-404",0,0,0,0,0,0,0,49.15,0,0,0,0,0,0,0
"12164","2022-22-405",0,0,0,0,0,0,0,49.15,0,0,0,0,0,0,0
"12165","2022-22-406",0,0,0,0,0,0,0,49.15,0,0,0,0,0,0,0
"12166","2022-22-407",0,0,0,0,0,0,0,49.15,0,0,0,0,0,0,0
"12167","2022-22-408",0,0,0,0,0,0,0,49.15,0,0,0,0,0,0,0
"12168","2022-22-409",0,0,0,0,0,0,0,49.15,0,0,0,0,0,0,0
"12169","2022-22-410",0,0,0,0,0,0,0,49.15,0,0,0,0,0,0,0
"12170","2022-23-401",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12171","2022-23-402",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12172","2022-23-403",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12173","2022-23-404",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12174","2022-23-405",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12175","2022-23-406",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12176","2022-23-407",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12177","2022-23-408",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12178","2022-23-409",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12179","2022-23-410",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12180","2022-24-401",0,0,0,0,0,0,0,42.74,0,0,0,0,0,0,0
"12181","2022-24-402",0,0,0,0,0,0,0,42.74,0,0,0,0,0,0,0
"12182","2022-24-403",0,0,0,0,0,0,0,42.74,0,0,0,0,0,0,0
"12183","2022-24-404",0,0,0,0,0,0,0,42.74,0,0,0,0,0,0,0
"12184","2022-24-405",0,0,0,0,0,0,0,42.74,0,0,0,0,0,0,0
"12185","2022-24-406",0,0,0,0,0,0,0,42.74,0,0,0,0,0,0,0
"12186","2022-24-407",0,0,0,0,0,0,0,42.74,0,0,0,0,0,0,0
"12187","2022-24-408",0,0,0,0,0,0,0,42.74,0,0,0,0,0,0,0
"12188","2022-24-409",0,0,0,0,0,0,0,42.74,0,0,0,0,0,0,0
"12189","2022-24-410",0,0,0,0,0,0,0,42.74,0,0,0,0,0,0,0
"12190","2022-25-401",0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0
"12191","2022-25-402",0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0
"12192","2022-25-403",0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0
"12193","2022-25-404",0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0
"12194","2022-25-405",0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0
"12195","2022-25-406",0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0
"12196","2022-25-407",0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0
"12197","2022-25-408",0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0
"12198","2022-25-409",0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0
"12199","2022-25-410",0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0
"12200","2022-26-401",0,0,0,0,0,0,0,34.9,0,0,0,47.52,0,0,0
"12201","2022-26-402",0,0,0,0,0,0,0,34.9,0,0,0,47.52,0,0,0
"12202","2022-26-403",0,0,0,0,0,0,0,34.9,0,0,0,47.52,0,0,0
"12203","2022-26-404",0,0,0,0,0,0,0,34.9,0,0,0,47.52,0,0,0
"12204","2022-26-405",0,0,0,0,0,0,0,34.9,0,0,0,47.52,0,0,0
"12205","2022-26-406",0,0,0,0,0,0,0,34.9,0,0,0,47.52,0,0,0
"12206","2022-26-407",0,0,0,0,0,0,0,34.9,0,0,0,47.52,0,0,0
"12207","2022-26-408",0,0,0,0,0,0,0,34.9,0,0,0,47.52,0,0,0
"12208","2022-26-409",0,0,0,0,0,0,0,34.9,0,0,0,47.52,0,0,0
"12209","2022-26-410",0,0,0,0,0,0,0,34.9,0,0,0,47.52,0,0,0
"12210","2022-27-401",0,0,0,0,0,0,0,37.04,0,0,0,0,0,0,0
"12211","2022-27-402",0,0,0,0,0,0,0,37.04,0,0,0,0,0,0,0
"12212","2022-27-403",0,0,0,0,0,0,0,37.04,0,0,0,0,0,0,0
"12213","2022-27-404",0,0,0,0,0,0,0,37.04,0,0,0,0,0,0,0
"12214","2022-27-405",0,0,0,0,0,0,0,37.04,0,0,0,0,0,0,0
"12215","2022-27-406",0,0,0,0,0,0,0,37.04,0,0,0,0,0,0,0
"12216","2022-27-407",0,0,0,0,0,0,0,37.04,0,0,0,0,0,0,0
"12217","2022-27-408",0,0,0,0,0,0,0,37.04,0,0,0,0,0,0,0
"12218","2022-27-409",0,0,0,0,0,0,0,37.04,0,0,0,0,0,0,0
"12219","2022-27-410",0,0,0,0,0,0,0,37.04,0,0,0,0,0,0,0
"12220","2022-28-401",0,0,0,0,0,0,0,46.3,0,0,0,0,0,0,0
"12221","2022-28-402",0,0,0,0,0,0,0,46.3,0,0,0,0,0,0,0
"12222","2022-28-403",0,0,0,0,0,0,0,46.3,0,0,0,0,0,0,0
"12223","2022-28-404",0,0,0,0,0,0,0,46.3,0,0,0,0,0,0,0
"12224","2022-28-405",0,0,0,0,0,0,0,46.3,0,0,0,0,0,0,0
"12225","2022-28-406",0,0,0,0,0,0,0,46.3,0,0,0,0,0,0,0
"12226","2022-28-407",0,0,0,0,0,0,0,46.3,0,0,0,0,0,0,0
"12227","2022-28-408",0,0,0,0,0,0,0,46.3,0,0,0,0,0,0,0
"12228","2022-28-409",0,0,0,0,0,0,0,46.3,0,0,0,0,0,0,0
"12229","2022-28-410",0,0,0,0,0,0,0,46.3,0,0,0,0,0,0,0
"12230","2022-29-401",0,0,0,0,0,0,0,35.62,0,0,0,0,0,0,0
"12231","2022-29-402",0,0,0,0,0,0,0,35.62,0,0,0,0,0,0,0
"12232","2022-29-403",0,0,0,0,0,0,0,35.62,0,0,0,0,0,0,0
"12233","2022-29-404",0,0,0,0,0,0,0,35.62,0,0,0,0,0,0,0
"12234","2022-29-405",0,0,0,0,0,0,0,35.62,0,0,0,0,0,0,0
"12235","2022-29-406",0,0,0,0,0,0,0,35.62,0,0,0,0,0,0,0
"12236","2022-29-407",0,0,0,0,0,0,0,35.62,0,0,0,0,0,0,0
"12237","2022-29-408",0,0,0,0,0,0,0,35.62,0,0,0,0,0,0,0
"12238","2022-29-409",0,0,0,0,0,0,0,35.62,0,0,0,0,0,0,0
"12239","2022-29-410",0,0,0,0,0,0,0,35.62,0,0,0,0,0,0,0
"12240","2022-30-401",0,0,0,0,0,0,0,43.45,0,0,0,0,0,0,0
"12241","2022-30-402",0,0,0,0,0,0,0,43.45,0,0,0,0,0,0,0
"12242","2022-30-403",0,0,0,0,0,0,0,43.45,0,0,0,0,0,0,0
"12243","2022-30-404",0,0,0,0,0,0,0,43.45,0,0,0,0,0,0,0
"12244","2022-30-405",0,0,0,0,0,0,0,43.45,0,0,0,0,0,0,0
"12245","2022-30-406",0,0,0,0,0,0,0,43.45,0,0,0,0,0,0,0
"12246","2022-30-407",0,0,0,0,0,0,0,43.45,0,0,0,0,0,0,0
"12247","2022-30-408",0,0,0,0,0,0,0,43.45,0,0,0,0,0,0,0
"12248","2022-30-409",0,0,0,0,0,0,0,43.45,0,0,0,0,0,0,0
"12249","2022-30-410",0,0,0,0,0,0,0,43.45,0,0,0,0,0,0,0
"12250","2022-31-401",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12251","2022-31-402",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12252","2022-31-403",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12253","2022-31-404",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12254","2022-31-405",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12255","2022-31-406",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12256","2022-31-407",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12257","2022-31-408",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12258","2022-31-409",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12259","2022-31-410",0,0,0,0,0,0,0,44.88,0,0,0,0,0,0,0
"12260","2022-32-401",0,0,0,0,0,0,0,36.33,0,0,0,0,0,0,0
"12261","2022-32-402",0,0,0,0,0,0,0,36.33,0,0,0,0,0,0,0
"12262","2022-32-403",0,0,0,0,0,0,0,36.33,0,0,0,0,0,0,0
"12263","2022-32-404",0,0,0,0,0,0,0,36.33,0,0,0,0,0,0,0
"12264","2022-32-405",0,0,0,0,0,0,0,36.33,0,0,0,0,0,0,0
"12265","2022-32-406",0,0,0,0,0,0,0,36.33,0,0,0,0,0,0,0
"12266","2022-32-407",0,0,0,0,0,0,0,36.33,0,0,0,0,0,0,0
"12267","2022-32-408",0,0,0,0,0,0,0,36.33,0,0,0,0,0,0,0
"12268","2022-32-409",0,0,0,0,0,0,0,36.33,0,0,0,0,0,0,0
"12269","2022-32-410",0,0,0,0,0,0,0,36.33,0,0,0,0,0,0,0
"12270","2022-33-401",0,0,0,0,0,0,0,42.74,0,0,0,0,77,0,0
"12271","2022-33-402",0,0,0,0,0,0,0,42.74,0,0,0,0,77,0,0
"12272","2022-33-403",0,0,0,0,0,0,0,42.74,0,0,0,0,77,0,0
"12273","2022-33-404",0,0,0,0,0,0,0,42.74,0,0,0,0,77,0,0
"12274","2022-33-405",0,0,0,0,0,0,0,42.74,0,0,0,0,77,0,0
"12275","2022-33-406",0,0,0,0,0,0,0,42.74,0,0,0,0,77,0,0
"12276","2022-33-407",0,0,0,0,0,0,0,42.74,0,0,0,0,77,0,0
"12277","2022-33-408",0,0,0,0,0,0,0,42.74,0,0,0,0,77,0,0
"12278","2022-33-409",0,0,0,0,0,0,0,42.74,0,0,0,0,77,0,0
"12279","2022-33-410",0,0,0,0,0,0,0,42.74,0,0,0,0,77,0,0
"12280","2022-34-401",0,0,0,0,0,0,0,39.18,0,0,0,0,0,0,0
"12281","2022-34-402",0,0,0,0,0,0,0,39.18,0,0,0,0,0,0,0
"12282","2022-34-403",0,0,0,0,0,0,0,39.18,0,0,0,0,0,0,0
"12283","2022-34-404",0,0,0,0,0,0,0,39.18,0,0,0,0,0,0,0
"12284","2022-34-405",0,0,0,0,0,0,0,39.18,0,0,0,0,0,0,0
"12285","2022-34-406",0,0,0,0,0,0,0,39.18,0,0,0,0,0,0,0
"12286","2022-34-407",0,0,0,0,0,0,0,39.18,0,0,0,0,0,0,0
"12287","2022-34-408",0,0,0,0,0,0,0,39.18,0,0,0,0,0,0,0
"12288","2022-34-409",0,0,0,0,0,0,0,39.18,0,0,0,0,0,0,0
"12289","2022-34-410",0,0,0,0,0,0,0,39.18,0,0,0,0,0,0,0
"12290","2022-35-401",0,0,0,0,0,0,0,66.96,0,0,46.08,0,0,0,0
"12291","2022-35-402",0,0,0,0,0,0,0,66.96,0,0,46.08,0,0,0,0
"12292","2022-35-403",0,0,0,0,0,0,0,66.96,0,0,46.08,0,0,0,0
"12293","2022-35-404",0,0,0,0,0,0,0,66.96,0,0,46.08,0,0,0,0
"12294","2022-35-405",0,0,0,0,0,0,0,66.96,0,0,46.08,0,0,0,0
"12295","2022-35-406",0,0,0,0,0,0,0,66.96,0,0,46.08,0,0,0,0
"12296","2022-35-407",0,0,0,0,0,0,0,66.96,0,0,46.08,0,0,0,0
"12297","2022-35-408",0,0,0,0,0,0,0,66.96,0,0,46.08,0,0,0,0
"12298","2022-35-409",0,0,0,0,0,0,0,66.96,0,0,46.08,0,0,0,0
"12299","2022-35-410",0,0,0,0,0,0,0,66.96,0,0,46.08,0,0,0,0
"12300","2022-36-401",0,0,0,0,0,33.48,0,54.85,0,0,0,0,0,0,0
"12301","2022-36-402",0,0,0,0,0,33.48,0,54.85,0,0,0,0,0,0,0
"12302","2022-36-403",0,0,0,0,0,33.48,0,54.85,0,0,0,0,0,0,0
"12303","2022-36-404",0,0,0,0,0,33.48,0,54.85,0,0,0,0,0,0,0
"12304","2022-36-405",0,0,0,0,0,33.48,0,54.85,0,0,0,0,0,0,0
"12305","2022-36-406",0,0,0,0,0,33.48,0,54.85,0,0,0,0,0,0,0
"12306","2022-36-407",0,0,0,0,0,33.48,0,54.85,0,0,0,0,0,0,0
"12307","2022-36-408",0,0,0,0,0,33.48,0,54.85,0,0,0,0,0,0,0
"12308","2022-36-409",0,0,0,0,0,33.48,0,54.85,0,0,0,0,0,0,0
"12309","2022-36-410",0,0,0,0,0,33.48,0,54.85,0,0,0,0,0,0,0
"12310","2022-37-401",0,0,0,0,0,0,0,34.19,0,0,0,0,0,0,0
"12311","2022-37-402",0,0,0,0,0,0,0,34.19,0,0,0,0,0,0,0
"12312","2022-37-403",0,0,0,0,0,0,0,34.19,0,0,0,0,0,0,0
"12313","2022-37-404",0,0,0,0,0,0,0,34.19,0,0,0,0,0,0,0
"12314","2022-37-405",0,0,0,0,0,0,0,34.19,0,0,0,0,0,0,0
"12315","2022-37-406",0,0,0,0,0,0,0,34.19,0,0,0,0,0,0,0
"12316","2022-37-407",0,0,0,0,0,0,0,34.19,0,0,0,0,0,0,0
"12317","2022-37-408",0,0,0,0,0,0,0,34.19,0,0,0,0,0,0,0
"12318","2022-37-409",0,0,0,0,0,0,0,34.19,0,0,0,0,0,0,0
"12319","2022-37-410",0,0,0,0,0,0,0,34.19,0,0,0,0,0,0,0
"12320","2022-38-401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12321","2022-38-402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12322","2022-38-403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12323","2022-38-404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12324","2022-38-405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12325","2022-38-406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12326","2022-38-407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12327","2022-38-408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12328","2022-38-409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12329","2022-38-410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12330","2022-39-401",0,0,0,0,0,0,0,38.47,0,0,0,0,0,0,0
"12331","2022-39-402",0,0,0,0,0,0,0,38.47,0,0,0,0,0,0,0
"12332","2022-39-403",0,0,0,0,0,0,0,38.47,0,0,0,0,0,0,0
"12333","2022-39-404",0,0,0,0,0,0,0,38.47,0,0,0,0,0,0,0
"12334","2022-39-405",0,0,0,0,0,0,0,38.47,0,0,0,0,0,0,0
"12335","2022-39-406",0,0,0,0,0,0,0,38.47,0,0,0,0,0,0,0
"12336","2022-39-407",0,0,0,0,0,0,0,38.47,0,0,0,0,0,0,0
